file,frame,distance_safe,sitting
nopeople.h5,883,True,False
nopeople.h5,884,True,False
nopeople.h5,885,True,False
nopeople.h5,886,True,False
nopeople.h5,887,True,False
nopeople.h5,888,True,False
nopeople.h5,889,True,False
nopeople.h5,890,True,False
nopeople.h5,891,True,False
nopeople.h5,892,True,False
nopeople.h5,893,True,False
nopeople.h5,894,True,False
nopeople.h5,895,True,False
nopeople.h5,896,True,False
nopeople.h5,897,True,False
nopeople.h5,898,True,False
nopeople.h5,899,True,False
nopeople.h5,900,True,False
nopeople.h5,901,True,False
nopeople.h5,902,True,False
nopeople.h5,903,True,False
nopeople.h5,904,True,False
nopeople.h5,905,True,False
nopeople.h5,906,True,False
nopeople.h5,907,True,False
nopeople.h5,908,True,False
nopeople.h5,909,True,False
nopeople.h5,910,True,False
nopeople.h5,911,True,False
nopeople.h5,912,True,False
nopeople.h5,913,True,False
nopeople.h5,914,True,False
nopeople.h5,915,True,False
nopeople.h5,916,True,False
nopeople.h5,917,True,False
nopeople.h5,918,True,False
nopeople.h5,919,True,False
nopeople.h5,920,True,False
nopeople.h5,921,True,False
nopeople.h5,922,True,False
nopeople.h5,923,True,False
nopeople.h5,924,True,False
nopeople.h5,925,True,False
nopeople.h5,926,True,False
nopeople.h5,927,True,False
nopeople.h5,928,True,False
nopeople.h5,929,True,False
nopeople.h5,930,True,False
nopeople.h5,931,True,False
nopeople.h5,932,True,False
nopeople.h5,933,True,False
nopeople.h5,934,True,False
nopeople.h5,935,True,False
nopeople.h5,936,True,False
nopeople.h5,937,True,False
nopeople.h5,938,True,False
nopeople.h5,939,True,False
nopeople.h5,940,True,False
nopeople.h5,941,True,False
nopeople.h5,942,True,False
nopeople.h5,943,True,False
nopeople.h5,944,True,False
nopeople.h5,945,True,False
nopeople.h5,946,True,False
nopeople.h5,947,True,False
nopeople.h5,948,True,False
nopeople.h5,949,True,False
nopeople.h5,950,True,False
nopeople.h5,951,True,False
nopeople.h5,952,True,False
nopeople.h5,953,True,False
nopeople.h5,954,True,False
nopeople.h5,955,True,False
